,L1_condition,L2_condition,freezing_condition,freezing_strength,learning_rate_condition,L2_inventory_condition,hid_size_condition,contrast_pair,contrast_type,eval_method,sil_score,sil_score_cos,run,epoch
18444,Recon,Class,EWC,1e9,fast,Equal,4,i_i,same,silhouette,0.0002523465,0.00044610346,1,80
18445,Recon,Class,EWC,1e9,fast,Equal,4,i_u,backness,silhouette,0.5360633,0.8132536,1,80
18446,Recon,Class,EWC,1e9,fast,Equal,4,i_ih,hd_trained,silhouette,0.12767294,0.29397425,1,80
18447,Recon,Class,EWC,1e9,fast,Equal,4,i_uh,N/A,silhouette,0.50656265,0.7807616,1,80
18448,Recon,Class,EWC,1e9,fast,Equal,4,i_iS,duration,silhouette,0.00048082793,0.00030279922,1,80
18449,Recon,Class,EWC,1e9,fast,Equal,4,i_uS,N/A,silhouette,0.5405925,0.8162511,1,80
18450,Recon,Class,EWC,1e9,fast,Equal,4,i_ihL,height_L2,silhouette,0.12967071,0.29762664,1,80
18451,Recon,Class,EWC,1e9,fast,Equal,4,i_uhL,N/A,silhouette,0.51317275,0.78290355,1,80
18452,Recon,Class,EWC,1e9,fast,Equal,4,u_u,same,silhouette,4.377985e-05,2.2551536e-05,1,80
18453,Recon,Class,EWC,1e9,fast,Equal,4,u_ih,N/A,silhouette,0.59530526,0.86661184,1,80
18454,Recon,Class,EWC,1e9,fast,Equal,4,u_uh,hd_trained,silhouette,0.12948932,0.28573555,1,80
18455,Recon,Class,EWC,1e9,fast,Equal,4,u_iS,N/A,silhouette,0.5405528,0.8164531,1,80
18456,Recon,Class,EWC,1e9,fast,Equal,4,u_uS,duration,silhouette,-3.5458863e-05,-0.00014297818,1,80
18457,Recon,Class,EWC,1e9,fast,Equal,4,u_ihL,N/A,silhouette,0.5942312,0.8666467,1,80
18458,Recon,Class,EWC,1e9,fast,Equal,4,u_uhL,height_L2,silhouette,0.13007776,0.28662297,1,80
18459,Recon,Class,EWC,1e9,fast,Equal,4,ih_ih,N/A,silhouette,-4.9198152e-05,-3.9657116e-05,1,80
18460,Recon,Class,EWC,1e9,fast,Equal,4,ih_uh,backness,silhouette,0.5402525,0.8125311,1,80
18461,Recon,Class,EWC,1e9,fast,Equal,4,ih_iS,height_L2,silhouette,0.13012338,0.2955277,1,80
18462,Recon,Class,EWC,1e9,fast,Equal,4,ih_uS,N/A,silhouette,0.5979809,0.86664367,1,80
18463,Recon,Class,EWC,1e9,fast,Equal,4,ih_ihL,duration,silhouette,-4.292226e-05,-8.170938e-05,1,80
18464,Recon,Class,EWC,1e9,fast,Equal,4,ih_uhL,N/A,silhouette,0.54055315,0.80991113,1,80
18465,Recon,Class,EWC,1e9,fast,Equal,4,uh_uh,N/A,silhouette,-9.30562e-05,-0.00010358286,1,80
18466,Recon,Class,EWC,1e9,fast,Equal,4,uh_iS,N/A,silhouette,0.51392865,0.7863131,1,80
18467,Recon,Class,EWC,1e9,fast,Equal,4,uh_uS,height_L2,silhouette,0.12564668,0.27729285,1,80
18468,Recon,Class,EWC,1e9,fast,Equal,4,uh_ihL,N/A,silhouette,0.5388973,0.8136547,1,80
18469,Recon,Class,EWC,1e9,fast,Equal,4,uh_uhL,duration,silhouette,0.00028313542,0.00017906094,1,80
18470,Recon,Class,EWC,1e9,fast,Equal,4,iS_iS,same,silhouette,-5.38539e-05,-0.00013129915,1,80
18471,Recon,Class,EWC,1e9,fast,Equal,4,iS_uS,backness,silhouette,0.54459935,0.8198234,1,80
18472,Recon,Class,EWC,1e9,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.12982996,0.29528278,1,80
18473,Recon,Class,EWC,1e9,fast,Equal,4,iS_uhL,N/A,silhouette,0.51341504,0.78509974,1,80
18474,Recon,Class,EWC,1e9,fast,Equal,4,uS_uS,same,silhouette,-0.00014370441,-0.00021791112,1,80
18475,Recon,Class,EWC,1e9,fast,Equal,4,uS_ihL,N/A,silhouette,0.59478694,0.86564916,1,80
18476,Recon,Class,EWC,1e9,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.12903687,0.2826397,1,80
18477,Recon,Class,EWC,1e9,fast,Equal,4,ihL_ihL,same,silhouette,-7.4972772e-06,9.6380114e-05,1,80
18478,Recon,Class,EWC,1e9,fast,Equal,4,ihL_uhL,backness,silhouette,0.5430495,0.8148483,1,80
18479,Recon,Class,EWC,1e9,fast,Equal,4,uhL_uhL,same,silhouette,-0.00013861478,-0.00018973708,1,80
18480,Recon,Class,EWC,1e9,fast,Equal,4,e_e,same,silhouette,-4.1014075e-05,-1.183033e-05,2,80
18481,Recon,Class,EWC,1e9,fast,Equal,4,e_o,backness,silhouette,0.32695356,0.66643953,2,80
18482,Recon,Class,EWC,1e9,fast,Equal,4,e_i,height_L1,silhouette,0.5735087,0.8345453,2,80
18483,Recon,Class,EWC,1e9,fast,Equal,4,e_u,N/A,silhouette,0.6447555,0.88936144,2,80
18484,Recon,Class,EWC,1e9,fast,Equal,4,e_ih,N/A,silhouette,0.27201244,0.4830546,2,80
18485,Recon,Class,EWC,1e9,fast,Equal,4,e_uh,N/A,silhouette,0.47329354,0.75651896,2,80
18486,Recon,Class,EWC,1e9,fast,Equal,4,e_iS,N/A,silhouette,0.5667246,0.8313919,2,80
18487,Recon,Class,EWC,1e9,fast,Equal,4,e_uS,N/A,silhouette,0.64027417,0.8852472,2,80
18488,Recon,Class,EWC,1e9,fast,Equal,4,e_ihL,N/A,silhouette,0.275964,0.48059624,2,80
18489,Recon,Class,EWC,1e9,fast,Equal,4,e_uhL,N/A,silhouette,0.4785459,0.7576218,2,80
18490,Recon,Class,EWC,1e9,fast,Equal,4,o_o,same,silhouette,6.295681e-05,-0.0001780362,2,80
18491,Recon,Class,EWC,1e9,fast,Equal,4,o_i,N/A,silhouette,0.58339137,0.8697584,2,80
18492,Recon,Class,EWC,1e9,fast,Equal,4,o_u,height_L1,silhouette,0.57605994,0.83835804,2,80
18493,Recon,Class,EWC,1e9,fast,Equal,4,o_ih,N/A,silhouette,0.40178606,0.7463102,2,80
18494,Recon,Class,EWC,1e9,fast,Equal,4,o_uh,N/A,silhouette,0.2779958,0.4862309,2,80
18495,Recon,Class,EWC,1e9,fast,Equal,4,o_iS,N/A,silhouette,0.58056533,0.87093335,2,80
18496,Recon,Class,EWC,1e9,fast,Equal,4,o_uS,N/A,silhouette,0.57114846,0.83182985,2,80
18497,Recon,Class,EWC,1e9,fast,Equal,4,o_ihL,N/A,silhouette,0.39542356,0.73815674,2,80
18498,Recon,Class,EWC,1e9,fast,Equal,4,o_uhL,N/A,silhouette,0.27690774,0.48166916,2,80
18499,Recon,Class,EWC,1e9,fast,Equal,4,i_i,same,silhouette,0.00027705287,0.00049381325,2,80
18500,Recon,Class,EWC,1e9,fast,Equal,4,i_u,backness,silhouette,0.32149053,0.6394436,2,80
18501,Recon,Class,EWC,1e9,fast,Equal,4,i_ih,hd_trained,silhouette,0.27435255,0.49698803,2,80
18502,Recon,Class,EWC,1e9,fast,Equal,4,i_uh,N/A,silhouette,0.39546314,0.72876745,2,80
18503,Recon,Class,EWC,1e9,fast,Equal,4,i_iS,duration,silhouette,0.00027033576,4.8978327e-05,2,80
18504,Recon,Class,EWC,1e9,fast,Equal,4,i_uS,N/A,silhouette,0.32366255,0.6400864,2,80
18505,Recon,Class,EWC,1e9,fast,Equal,4,i_ihL,height_L2,silhouette,0.2798445,0.5085166,2,80
18506,Recon,Class,EWC,1e9,fast,Equal,4,i_uhL,N/A,silhouette,0.40220112,0.7372151,2,80
18507,Recon,Class,EWC,1e9,fast,Equal,4,u_u,same,silhouette,4.7086476e-05,3.819275e-05,2,80
18508,Recon,Class,EWC,1e9,fast,Equal,4,u_ih,N/A,silhouette,0.48069176,0.77136225,2,80
18509,Recon,Class,EWC,1e9,fast,Equal,4,u_uh,hd_trained,silhouette,0.27864167,0.5128344,2,80
18510,Recon,Class,EWC,1e9,fast,Equal,4,u_iS,N/A,silhouette,0.32122338,0.64111435,2,80
18511,Recon,Class,EWC,1e9,fast,Equal,4,u_uS,duration,silhouette,-5.5488348e-05,-0.00016296291,2,80
18512,Recon,Class,EWC,1e9,fast,Equal,4,u_ihL,N/A,silhouette,0.47968113,0.7731293,2,80
18513,Recon,Class,EWC,1e9,fast,Equal,4,u_uhL,height_L2,silhouette,0.2816723,0.5143437,2,80
18514,Recon,Class,EWC,1e9,fast,Equal,4,ih_ih,N/A,silhouette,-6.329e-05,-2.3661614e-05,2,80
18515,Recon,Class,EWC,1e9,fast,Equal,4,ih_uh,backness,silhouette,0.32058227,0.65400547,2,80
18516,Recon,Class,EWC,1e9,fast,Equal,4,ih_iS,height_L2,silhouette,0.27763763,0.5059048,2,80
18517,Recon,Class,EWC,1e9,fast,Equal,4,ih_uS,N/A,silhouette,0.47983733,0.767288,2,80
18518,Recon,Class,EWC,1e9,fast,Equal,4,ih_ihL,duration,silhouette,-8.288026e-06,-6.6894296e-05,2,80
18519,Recon,Class,EWC,1e9,fast,Equal,4,ih_uhL,N/A,silhouette,0.323447,0.6530757,2,80
18520,Recon,Class,EWC,1e9,fast,Equal,4,uh_uh,N/A,silhouette,2.1886826e-06,0.00019213307,2,80
18521,Recon,Class,EWC,1e9,fast,Equal,4,uh_iS,N/A,silhouette,0.39947042,0.7369848,2,80
18522,Recon,Class,EWC,1e9,fast,Equal,4,uh_uS,height_L2,silhouette,0.27278116,0.5005981,2,80
18523,Recon,Class,EWC,1e9,fast,Equal,4,uh_ihL,N/A,silhouette,0.32195243,0.65579164,2,80
18524,Recon,Class,EWC,1e9,fast,Equal,4,uh_uhL,duration,silhouette,0.00013733197,8.811092e-05,2,80
18525,Recon,Class,EWC,1e9,fast,Equal,4,iS_iS,same,silhouette,3.8931368e-05,0.00010612536,2,80
18526,Recon,Class,EWC,1e9,fast,Equal,4,iS_uS,backness,silhouette,0.32517573,0.64413345,2,80
18527,Recon,Class,EWC,1e9,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.27651814,0.5109362,2,80
18528,Recon,Class,EWC,1e9,fast,Equal,4,iS_uhL,N/A,silhouette,0.3988004,0.73550427,2,80
18529,Recon,Class,EWC,1e9,fast,Equal,4,uS_uS,same,silhouette,-7.388243e-05,-0.00011581707,2,80
18530,Recon,Class,EWC,1e9,fast,Equal,4,uS_ihL,N/A,silhouette,0.47909352,0.7689597,2,80
18531,Recon,Class,EWC,1e9,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.2788406,0.50741535,2,80
18532,Recon,Class,EWC,1e9,fast,Equal,4,ihL_ihL,same,silhouette,2.080679e-06,0.00032144928,2,80
18533,Recon,Class,EWC,1e9,fast,Equal,4,ihL_uhL,backness,silhouette,0.32579786,0.6589189,2,80
18534,Recon,Class,EWC,1e9,fast,Equal,4,uhL_uhL,same,silhouette,-4.505454e-05,-8.32386e-05,2,80
18535,Recon,Class,EWC,1e9,fast,Equal,4,e_e,same,silhouette,2.9990673e-05,1.8452167e-05,3,80
18536,Recon,Class,EWC,1e9,fast,Equal,4,e_o,backness,silhouette,0.41059667,0.5798853,3,80
18537,Recon,Class,EWC,1e9,fast,Equal,4,e_i,height_L1,silhouette,0.37170956,0.5675324,3,80
18538,Recon,Class,EWC,1e9,fast,Equal,4,e_u,N/A,silhouette,0.5414911,0.7250724,3,80
18539,Recon,Class,EWC,1e9,fast,Equal,4,e_ih,N/A,silhouette,0.1432077,0.23245429,3,80
18540,Recon,Class,EWC,1e9,fast,Equal,4,e_uh,N/A,silhouette,0.4507955,0.60312814,3,80
18541,Recon,Class,EWC,1e9,fast,Equal,4,e_iS,N/A,silhouette,0.3713639,0.56905615,3,80
18542,Recon,Class,EWC,1e9,fast,Equal,4,e_uS,N/A,silhouette,0.53779274,0.71838695,3,80
18543,Recon,Class,EWC,1e9,fast,Equal,4,e_ihL,N/A,silhouette,0.14102152,0.22779395,3,80
18544,Recon,Class,EWC,1e9,fast,Equal,4,e_uhL,N/A,silhouette,0.45373273,0.6054867,3,80
18545,Recon,Class,EWC,1e9,fast,Equal,4,o_o,same,silhouette,-1.5431166e-05,1.5035629e-05,3,80
18546,Recon,Class,EWC,1e9,fast,Equal,4,o_i,N/A,silhouette,0.51165205,0.7438003,3,80
18547,Recon,Class,EWC,1e9,fast,Equal,4,o_u,height_L1,silhouette,0.3718182,0.5649592,3,80
18548,Recon,Class,EWC,1e9,fast,Equal,4,o_ih,N/A,silhouette,0.43568674,0.6451994,3,80
18549,Recon,Class,EWC,1e9,fast,Equal,4,o_uh,N/A,silhouette,0.14425595,0.2295276,3,80
18550,Recon,Class,EWC,1e9,fast,Equal,4,o_iS,N/A,silhouette,0.5125568,0.74412364,3,80
18551,Recon,Class,EWC,1e9,fast,Equal,4,o_uS,N/A,silhouette,0.3699375,0.5616192,3,80
18552,Recon,Class,EWC,1e9,fast,Equal,4,o_ihL,N/A,silhouette,0.43026537,0.6390728,3,80
18553,Recon,Class,EWC,1e9,fast,Equal,4,o_uhL,N/A,silhouette,0.1409846,0.22221194,3,80
18554,Recon,Class,EWC,1e9,fast,Equal,4,i_i,same,silhouette,2.7025939e-05,-7.6093434e-05,3,80
18555,Recon,Class,EWC,1e9,fast,Equal,4,i_u,backness,silhouette,0.39932418,0.56410056,3,80
18556,Recon,Class,EWC,1e9,fast,Equal,4,i_ih,hd_trained,silhouette,0.13711493,0.23156443,3,80
18557,Recon,Class,EWC,1e9,fast,Equal,4,i_uh,N/A,silhouette,0.42432463,0.62222886,3,80
18558,Recon,Class,EWC,1e9,fast,Equal,4,i_iS,duration,silhouette,4.2312862e-05,-0.0001711588,3,80
18559,Recon,Class,EWC,1e9,fast,Equal,4,i_uS,N/A,silhouette,0.40166256,0.56580544,3,80
18560,Recon,Class,EWC,1e9,fast,Equal,4,i_ihL,height_L2,silhouette,0.14405963,0.2437821,3,80
18561,Recon,Class,EWC,1e9,fast,Equal,4,i_uhL,N/A,silhouette,0.43119347,0.6298419,3,80
18562,Recon,Class,EWC,1e9,fast,Equal,4,u_u,same,silhouette,-6.5349814e-05,-0.00013853979,3,80
18563,Recon,Class,EWC,1e9,fast,Equal,4,u_ih,N/A,silhouette,0.45736986,0.62794787,3,80
18564,Recon,Class,EWC,1e9,fast,Equal,4,u_uh,hd_trained,silhouette,0.14401448,0.24335314,3,80
18565,Recon,Class,EWC,1e9,fast,Equal,4,u_iS,N/A,silhouette,0.40422592,0.56916505,3,80
18566,Recon,Class,EWC,1e9,fast,Equal,4,u_uS,duration,silhouette,-1.3706178e-05,-2.4113e-05,3,80
18567,Recon,Class,EWC,1e9,fast,Equal,4,u_ihL,N/A,silhouette,0.45142725,0.620106,3,80
18568,Recon,Class,EWC,1e9,fast,Equal,4,u_uhL,height_L2,silhouette,0.1459349,0.24625257,3,80
18569,Recon,Class,EWC,1e9,fast,Equal,4,ih_ih,N/A,silhouette,-2.9582977e-06,3.5785673e-05,3,80
18570,Recon,Class,EWC,1e9,fast,Equal,4,ih_uh,backness,silhouette,0.40219292,0.56504405,3,80
18571,Recon,Class,EWC,1e9,fast,Equal,4,ih_iS,height_L2,silhouette,0.14423658,0.2450436,3,80
18572,Recon,Class,EWC,1e9,fast,Equal,4,ih_uS,N/A,silhouette,0.45565593,0.6218492,3,80
18573,Recon,Class,EWC,1e9,fast,Equal,4,ih_ihL,duration,silhouette,0.00027654122,0.0005233803,3,80
18574,Recon,Class,EWC,1e9,fast,Equal,4,ih_uhL,N/A,silhouette,0.4050276,0.57052773,3,80
18575,Recon,Class,EWC,1e9,fast,Equal,4,uh_uh,N/A,silhouette,0.00029399263,0.0006922314,3,80
18576,Recon,Class,EWC,1e9,fast,Equal,4,uh_iS,N/A,silhouette,0.43282005,0.6329254,3,80
18577,Recon,Class,EWC,1e9,fast,Equal,4,uh_uS,height_L2,silhouette,0.13912748,0.23482007,3,80
18578,Recon,Class,EWC,1e9,fast,Equal,4,uh_ihL,N/A,silhouette,0.40273643,0.567893,3,80
18579,Recon,Class,EWC,1e9,fast,Equal,4,uh_uhL,duration,silhouette,0.00015303279,0.00015194512,3,80
18580,Recon,Class,EWC,1e9,fast,Equal,4,iS_iS,same,silhouette,-7.228458e-05,-0.00012385986,3,80
18581,Recon,Class,EWC,1e9,fast,Equal,4,iS_uS,backness,silhouette,0.40561244,0.5703355,3,80
18582,Recon,Class,EWC,1e9,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.14498849,0.24595249,3,80
18583,Recon,Class,EWC,1e9,fast,Equal,4,iS_uhL,N/A,silhouette,0.4354555,0.63709253,3,80
18584,Recon,Class,EWC,1e9,fast,Equal,4,uS_uS,same,silhouette,1.9097566e-05,0.00011355996,3,80
18585,Recon,Class,EWC,1e9,fast,Equal,4,uS_ihL,N/A,silhouette,0.45449123,0.62313735,3,80
18586,Recon,Class,EWC,1e9,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.14478171,0.24272507,3,80
18587,Recon,Class,EWC,1e9,fast,Equal,4,ihL_ihL,same,silhouette,-3.6091566e-05,-8.432746e-05,3,80
18588,Recon,Class,EWC,1e9,fast,Equal,4,ihL_uhL,backness,silhouette,0.40717462,0.5730775,3,80
18589,Recon,Class,EWC,1e9,fast,Equal,4,uhL_uhL,same,silhouette,2.8810442e-05,9.070277e-05,3,80
18590,Recon,Class,EWC,1e9,fast,Equal,4,e_e,same,silhouette,-0.00012792098,-0.00021260274,4,80
18591,Recon,Class,EWC,1e9,fast,Equal,4,e_o,backness,silhouette,0.3035191,0.5158218,4,80
18592,Recon,Class,EWC,1e9,fast,Equal,4,e_i,height_L1,silhouette,0.5333973,0.7406262,4,80
18593,Recon,Class,EWC,1e9,fast,Equal,4,e_u,N/A,silhouette,0.5464337,0.7445059,4,80
18594,Recon,Class,EWC,1e9,fast,Equal,4,e_ih,N/A,silhouette,0.24423367,0.3912895,4,80
18595,Recon,Class,EWC,1e9,fast,Equal,4,e_uh,N/A,silhouette,0.36519298,0.5472872,4,80
18596,Recon,Class,EWC,1e9,fast,Equal,4,e_iS,N/A,silhouette,0.52763075,0.72905344,4,80
18597,Recon,Class,EWC,1e9,fast,Equal,4,e_uS,N/A,silhouette,0.5442554,0.74265486,4,80
18598,Recon,Class,EWC,1e9,fast,Equal,4,e_ihL,N/A,silhouette,0.2454307,0.39395067,4,80
18599,Recon,Class,EWC,1e9,fast,Equal,4,e_uhL,N/A,silhouette,0.3690076,0.5552698,4,80
18600,Recon,Class,EWC,1e9,fast,Equal,4,o_o,same,silhouette,-1.2328148e-05,0.00015898322,4,80
18601,Recon,Class,EWC,1e9,fast,Equal,4,o_i,N/A,silhouette,0.6115692,0.8434632,4,80
18602,Recon,Class,EWC,1e9,fast,Equal,4,o_u,height_L1,silhouette,0.53593993,0.7491764,4,80
18603,Recon,Class,EWC,1e9,fast,Equal,4,o_ih,N/A,silhouette,0.44841424,0.69316345,4,80
18604,Recon,Class,EWC,1e9,fast,Equal,4,o_uh,N/A,silhouette,0.25085264,0.40791374,4,80
18605,Recon,Class,EWC,1e9,fast,Equal,4,o_iS,N/A,silhouette,0.6093252,0.83888537,4,80
18606,Recon,Class,EWC,1e9,fast,Equal,4,o_uS,N/A,silhouette,0.53554994,0.7502628,4,80
18607,Recon,Class,EWC,1e9,fast,Equal,4,o_ihL,N/A,silhouette,0.43979925,0.6843979,4,80
18608,Recon,Class,EWC,1e9,fast,Equal,4,o_uhL,N/A,silhouette,0.24576741,0.40000257,4,80
18609,Recon,Class,EWC,1e9,fast,Equal,4,i_i,same,silhouette,0.00024982393,0.00048788404,4,80
18610,Recon,Class,EWC,1e9,fast,Equal,4,i_u,backness,silhouette,0.2934638,0.48919174,4,80
18611,Recon,Class,EWC,1e9,fast,Equal,4,i_ih,hd_trained,silhouette,0.2446834,0.36400568,4,80
18612,Recon,Class,EWC,1e9,fast,Equal,4,i_uh,N/A,silhouette,0.4380259,0.66787463,4,80
18613,Recon,Class,EWC,1e9,fast,Equal,4,i_iS,duration,silhouette,0.0003007189,0.00052190735,4,80
18614,Recon,Class,EWC,1e9,fast,Equal,4,i_uS,N/A,silhouette,0.29740474,0.49778268,4,80
18615,Recon,Class,EWC,1e9,fast,Equal,4,i_ihL,height_L2,silhouette,0.2501393,0.36942437,4,80
18616,Recon,Class,EWC,1e9,fast,Equal,4,i_uhL,N/A,silhouette,0.44794258,0.67909694,4,80
18617,Recon,Class,EWC,1e9,fast,Equal,4,u_u,same,silhouette,2.4298668e-05,-8.787978e-05,4,80
18618,Recon,Class,EWC,1e9,fast,Equal,4,u_ih,N/A,silhouette,0.37209705,0.53278774,4,80
18619,Recon,Class,EWC,1e9,fast,Equal,4,u_uh,hd_trained,silhouette,0.24717532,0.3695815,4,80
18620,Recon,Class,EWC,1e9,fast,Equal,4,u_iS,N/A,silhouette,0.29768255,0.49444014,4,80
18621,Recon,Class,EWC,1e9,fast,Equal,4,u_uS,duration,silhouette,-3.0956922e-05,-0.00014147245,4,80
18622,Recon,Class,EWC,1e9,fast,Equal,4,u_ihL,N/A,silhouette,0.36973333,0.5249834,4,80
18623,Recon,Class,EWC,1e9,fast,Equal,4,u_uhL,height_L2,silhouette,0.25215727,0.37800208,4,80
18624,Recon,Class,EWC,1e9,fast,Equal,4,ih_ih,N/A,silhouette,-7.511884e-05,-0.00013454819,4,80
18625,Recon,Class,EWC,1e9,fast,Equal,4,ih_uh,backness,silhouette,0.29713386,0.4997041,4,80
18626,Recon,Class,EWC,1e9,fast,Equal,4,ih_iS,height_L2,silhouette,0.24672055,0.35927218,4,80
18627,Recon,Class,EWC,1e9,fast,Equal,4,ih_uS,N/A,silhouette,0.3737411,0.54186875,4,80
18628,Recon,Class,EWC,1e9,fast,Equal,4,ih_ihL,duration,silhouette,-3.2744647e-05,4.058838e-06,4,80
18629,Recon,Class,EWC,1e9,fast,Equal,4,ih_uhL,N/A,silhouette,0.3046902,0.5118112,4,80
18630,Recon,Class,EWC,1e9,fast,Equal,4,uh_uh,N/A,silhouette,-5.588302e-05,-8.6725e-05,4,80
18631,Recon,Class,EWC,1e9,fast,Equal,4,uh_iS,N/A,silhouette,0.44552526,0.67595273,4,80
18632,Recon,Class,EWC,1e9,fast,Equal,4,uh_uS,height_L2,silhouette,0.24344243,0.36718526,4,80
18633,Recon,Class,EWC,1e9,fast,Equal,4,uh_ihL,N/A,silhouette,0.29531184,0.49519488,4,80
18634,Recon,Class,EWC,1e9,fast,Equal,4,uh_uhL,duration,silhouette,0.00022050476,0.0002325697,4,80
18635,Recon,Class,EWC,1e9,fast,Equal,4,iS_iS,same,silhouette,4.1666627e-07,-3.464055e-05,4,80
18636,Recon,Class,EWC,1e9,fast,Equal,4,iS_uS,backness,silhouette,0.30243963,0.5036333,4,80
18637,Recon,Class,EWC,1e9,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.24818075,0.3616585,4,80
18638,Recon,Class,EWC,1e9,fast,Equal,4,iS_uhL,N/A,silhouette,0.44626588,0.6778175,4,80
18639,Recon,Class,EWC,1e9,fast,Equal,4,uS_uS,same,silhouette,-0.000117835356,-0.00024543155,4,80
18640,Recon,Class,EWC,1e9,fast,Equal,4,uS_ihL,N/A,silhouette,0.37040508,0.52992105,4,80
18641,Recon,Class,EWC,1e9,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.25246635,0.38221532,4,80
18642,Recon,Class,EWC,1e9,fast,Equal,4,ihL_ihL,same,silhouette,1.3262748e-05,-4.9626826e-05,4,80
18643,Recon,Class,EWC,1e9,fast,Equal,4,ihL_uhL,backness,silhouette,0.3022539,0.5059277,4,80
18644,Recon,Class,EWC,1e9,fast,Equal,4,uhL_uhL,same,silhouette,-7.095623e-05,-1.8235683e-05,4,80
18645,Recon,Class,EWC,1e9,fast,Equal,4,e_e,same,silhouette,4.840851e-06,5.4021835e-05,5,80
18646,Recon,Class,EWC,1e9,fast,Equal,4,e_o,backness,silhouette,0.35728267,0.56958383,5,80
18647,Recon,Class,EWC,1e9,fast,Equal,4,e_i,height_L1,silhouette,0.45401344,0.69100654,5,80
18648,Recon,Class,EWC,1e9,fast,Equal,4,e_u,N/A,silhouette,0.44280255,0.6729085,5,80
18649,Recon,Class,EWC,1e9,fast,Equal,4,e_ih,N/A,silhouette,0.19001132,0.32491907,5,80
18650,Recon,Class,EWC,1e9,fast,Equal,4,e_uh,N/A,silhouette,0.3258087,0.5251763,5,80
18651,Recon,Class,EWC,1e9,fast,Equal,4,e_iS,N/A,silhouette,0.45128056,0.68787634,5,80
18652,Recon,Class,EWC,1e9,fast,Equal,4,e_uS,N/A,silhouette,0.4383807,0.6681211,5,80
18653,Recon,Class,EWC,1e9,fast,Equal,4,e_ihL,N/A,silhouette,0.18745954,0.31834668,5,80
18654,Recon,Class,EWC,1e9,fast,Equal,4,e_uhL,N/A,silhouette,0.32952026,0.52832663,5,80
18655,Recon,Class,EWC,1e9,fast,Equal,4,o_o,same,silhouette,-6.4461885e-05,-0.00021642495,5,80
18656,Recon,Class,EWC,1e9,fast,Equal,4,o_i,N/A,silhouette,0.617259,0.8520662,5,80
18657,Recon,Class,EWC,1e9,fast,Equal,4,o_u,height_L1,silhouette,0.45653442,0.67950875,5,80
18658,Recon,Class,EWC,1e9,fast,Equal,4,o_ih,N/A,silhouette,0.49375227,0.73205525,5,80
18659,Recon,Class,EWC,1e9,fast,Equal,4,o_uh,N/A,silhouette,0.19358176,0.31690362,5,80
18660,Recon,Class,EWC,1e9,fast,Equal,4,o_iS,N/A,silhouette,0.61580056,0.8510564,5,80
18661,Recon,Class,EWC,1e9,fast,Equal,4,o_uS,N/A,silhouette,0.45497,0.6793247,5,80
18662,Recon,Class,EWC,1e9,fast,Equal,4,o_ihL,N/A,silhouette,0.486118,0.7228149,5,80
18663,Recon,Class,EWC,1e9,fast,Equal,4,o_uhL,N/A,silhouette,0.18563849,0.30294728,5,80
18664,Recon,Class,EWC,1e9,fast,Equal,4,i_i,same,silhouette,2.8101205e-05,2.0623565e-05,5,80
18665,Recon,Class,EWC,1e9,fast,Equal,4,i_u,backness,silhouette,0.3436592,0.5620914,5,80
18666,Recon,Class,EWC,1e9,fast,Equal,4,i_ih,hd_trained,silhouette,0.18338636,0.32846737,5,80
18667,Recon,Class,EWC,1e9,fast,Equal,4,i_uh,N/A,silhouette,0.4822061,0.72526,5,80
18668,Recon,Class,EWC,1e9,fast,Equal,4,i_iS,duration,silhouette,-1.6501426e-05,-0.00017997074,5,80
18669,Recon,Class,EWC,1e9,fast,Equal,4,i_uS,N/A,silhouette,0.3497934,0.57052183,5,80
18670,Recon,Class,EWC,1e9,fast,Equal,4,i_ihL,height_L2,silhouette,0.1936983,0.34456167,5,80
18671,Recon,Class,EWC,1e9,fast,Equal,4,i_uhL,N/A,silhouette,0.48943907,0.7328529,5,80
18672,Recon,Class,EWC,1e9,fast,Equal,4,u_u,same,silhouette,-3.0801297e-05,-5.5187225e-05,5,80
18673,Recon,Class,EWC,1e9,fast,Equal,4,u_ih,N/A,silhouette,0.33180103,0.5451151,5,80
18674,Recon,Class,EWC,1e9,fast,Equal,4,u_uh,hd_trained,silhouette,0.19328451,0.3346795,5,80
18675,Recon,Class,EWC,1e9,fast,Equal,4,u_iS,N/A,silhouette,0.34872773,0.56774193,5,80
18676,Recon,Class,EWC,1e9,fast,Equal,4,u_uS,duration,silhouette,1.6613067e-05,1.9959689e-05,5,80
18677,Recon,Class,EWC,1e9,fast,Equal,4,u_ihL,N/A,silhouette,0.32655713,0.53771657,5,80
18678,Recon,Class,EWC,1e9,fast,Equal,4,u_uhL,height_L2,silhouette,0.19561678,0.33763304,5,80
18679,Recon,Class,EWC,1e9,fast,Equal,4,ih_ih,N/A,silhouette,9.3755725e-06,-2.5200843e-06,5,80
18680,Recon,Class,EWC,1e9,fast,Equal,4,ih_uh,backness,silhouette,0.34866387,0.5641454,5,80
